x,y,time,weight,type,description
41.720306,-87.649694,720,1,"FRAUD","FINANCIAL IDENTITY THEFT $300 AND UNDER"
41.781577,-87.615660,720,1,"FRAUD","FORGERY"
41.990889,-87.772642,720,1,"THEFT","AUTOMOBILE"
41.900078,-87.619918,720,1,"VANDALISM","TO VEHICLE"
41.917391,-87.707885,720,1,"THEFT","$500 AND UNDER"
41.749517,-87.557706,720,1,"VANDALISM","TO PROPERTY"
41.879001,-87.688801,710,1,"ASSAULT","SIMPLE"
41.834005,-87.618183,710,1,"VANDALISM","TO VEHICLE"
41.766025,-87.644436,706,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS"
41.741533,-87.705314,705,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.889930,-87.752970,699,1,"OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER"
41.890080,-87.768589,698,1,"FRAUD","ATTEMPT - FINANCIAL IDENTITY THEFT"
41.892260,-87.747006,695,1,"THEFT","$500 AND UNDER"
41.804250,-87.720470,690,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.956796,-87.769871,690,1,"ASSAULT","SIMPLE"
41.680482,-87.540100,685,1,"THEFT","RETAIL THEFT"
41.744938,-87.613544,681,1,"THEFT","FROM BUILDING"
41.812611,-87.723765,680,1,"THEFT","RETAIL THEFT"
41.900021,-87.738538,680,1,"VANDALISM","TO VEHICLE"
41.785809,-87.685038,675,1,"THEFT","AUTOMOBILE"
41.683938,-87.721741,675,1,"THEFT","ARMED - HANDGUN"
41.960211,-87.708216,674,1,"THEFT","RETAIL THEFT"
41.882003,-87.729172,671,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.926581,-87.777024,670,1,"THEFT","$500 AND UNDER"
41.707711,-87.620133,662,1,"OTHER OFFENSE","GUN OFFENDER - ANNUAL REGISTRATION"
41.878370,-87.707248,660,1,"ASSAULT","AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY"
41.758811,-87.581923,660,1,"THEFT","OVER $500"
41.876575,-87.653575,660,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.748062,-87.682802,660,1,"THEFT","$500 AND UNDER"
41.778919,-87.706464,656,1,"ASSAULT","SIMPLE"
41.651431,-87.527258,643,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.769718,-87.584270,637,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.836402,-87.646239,635,1,"VANDALISM","TO STATE SUP LAND"
41.741568,-87.703178,632,1,"THEFT","OVER $500"
41.834691,-87.613706,630,1,"VANDALISM","TO VEHICLE"
41.941162,-87.642741,630,1,"THEFT","OVER $500"
41.865193,-87.659761,630,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.734963,-87.670719,630,1,"THEFT","OVER $500"
41.808634,-87.645527,628,1,"THEFT","RETAIL THEFT"
41.880386,-87.754096,628,1,"ARSON","BY FIRE"
41.979006,-87.906463,627,1,"WEAPONS","PROHIBITED PLACES"
41.900156,-87.731150,610,1,"ASSAULT","SIMPLE"
41.850144,-87.627021,600,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.782094,-87.659425,600,1,"ASSAULT","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY"
41.947357,-87.813198,600,1,"ASSAULT","SIMPLE"
41.896637,-87.688110,600,1,"ASSAULT","SIMPLE"
41.934925,-87.766771,600,1,"THEFT","AUTOMOBILE"
41.718852,-87.572506,600,1,"THEFT","AUTOMOBILE"
41.902382,-87.744482,600,1,"THEFT","$500 AND UNDER"
41.918117,-87.652580,585,1,"ASSAULT","SIMPLE"
41.983671,-87.657263,580,1,"OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD"
41.944193,-87.755371,579,1,"FRAUD","FINANCIAL IDENTITY THEFT $300 AND UNDER"
41.875144,-87.629221,578,1,"SEX OFFENSE","PUBLIC INDECENCY"
41.873908,-87.632605,575,1,"THEFT","OVER $500"
41.854882,-87.679110,570,1,"THEFT","$500 AND UNDER"
41.939134,-87.661207,565,1,"THEFT","$500 AND UNDER"
41.902298,-87.751179,565,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.750491,-87.654302,564,1,"THEFT","RETAIL THEFT"
41.678565,-87.683191,560,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.781267,-87.727721,555,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.882394,-87.627845,552,1,"THEFT","RETAIL THEFT"
41.876982,-87.625624,551,1,"ASSAULT","SIMPLE"
41.994126,-87.687799,551,1,"THEFT","$500 AND UNDER"
41.742212,-87.663231,550,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.915362,-87.757946,543,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.858093,-87.710306,540,1,"VANDALISM","TO PROPERTY"
41.763699,-87.561332,540,1,"THEFT","UNLAWFUL ENTRY"
41.682939,-87.640026,540,1,"FRAUD","STOLEN PROPERTY BUY / RECEIVE / POSSESS"
41.871934,-87.699641,540,1,"OFFENSE INVOLVING CHILDREN","OTHER OFFENSE"
41.738484,-87.603283,540,1,"ASSAULT","AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT"
41.961278,-87.694109,540,1,"THEFT","OVER $500"
41.893469,-87.632648,535,1,"THEFT","RETAIL THEFT"
41.874181,-87.667858,529,1,"ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.683936,-87.721829,528,1,"THEFT","OVER $500"
41.799886,-87.606342,510,1,"THEFT","AUTOMOBILE"
41.832405,-87.653445,510,1,"VANDALISM","TO VEHICLE"
41.733227,-87.544364,510,1,"ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.967853,-87.662758,510,1,"ASSAULT","SIMPLE"
41.747954,-87.634955,510,1,"THEFT","AUTOMOBILE"
41.877806,-87.624308,510,1,"FRAUD","THEFT BY LESSEE, MOTOR VEHICLE"
41.660016,-87.640114,510,1,"THEFT","AUTOMOBILE"
41.979006,-87.906463,500,1,"THEFT","OVER $500"
41.774997,-87.643662,498,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.976763,-87.900984,495,1,"THEFT","OVER $500"
41.782825,-87.689255,495,1,"THEFT","AUTOMOBILE"
41.867600,-87.700818,491,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.966421,-87.729195,480,1,"VANDALISM","TO PROPERTY"
41.851007,-87.717414,480,1,"VANDALISM","TO PROPERTY"
41.866314,-87.713592,480,1,"ASSAULT","SIMPLE"
41.749457,-87.554067,470,1,"THEFT","AUTOMOBILE"
41.805421,-87.684356,467,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.874419,-87.625557,460,1,"THEFT","OVER $500"
41.905529,-87.667555,448,1,"FRAUD","THEFT OF LOST / MISLAID PROPERTY"
41.965972,-87.648732,440,1,"VANDALISM","TO PROPERTY"
41.751224,-87.585819,439,1,"VANDALISM","TO LAND"
41.948905,-87.743462,431,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.874539,-87.754846,430,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.965972,-87.648732,430,1,"ASSAULT","SIMPLE"
41.940449,-87.651082,426,1,"THEFT","RETAIL THEFT"
41.882043,-87.753901,421,1,"OTHER OFFENSE","OTHER VEHICLE OFFENSE"
41.885676,-87.646762,420,1,"THEFT","OVER $500"
41.711589,-87.627221,420,1,"VANDALISM","TO PROPERTY"
41.780335,-87.699521,420,1,"VANDALISM","TO VEHICLE"
41.881007,-87.703205,420,1,"ASSAULT","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON"
41.764059,-87.659896,420,1,"THEFT","$500 AND UNDER"
41.738319,-87.580601,420,1,"THEFT","FORCIBLE ENTRY"
41.954611,-87.715385,420,1,"THEFT","AUTOMOBILE"
41.804133,-87.703860,420,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.865668,-87.666360,405,1,"THEFT","AUTOMOBILE"
41.963654,-87.651055,395,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.873839,-87.669103,384,1,"THEFT","AUTOMOBILE"
41.771444,-87.646999,375,1,"NARCOTICS","MANUFACTURE / DELIVER -  HEROIN (WHITE)"
41.885909,-87.658871,369,1,"THEFT","OVER $500"
41.884638,-87.729199,360,1,"THEFT","AUTOMOBILE"
41.889907,-87.624101,360,1,"THEFT","RETAIL THEFT"
41.885056,-87.650959,360,1,"THEFT","$500 AND UNDER"
41.877462,-87.649563,360,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.866024,-87.735601,360,1,"THEFT","AUTOMOBILE"
41.975773,-87.705103,350,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.881684,-87.624353,350,1,"THEFT","ARMED - HANDGUN"
41.760643,-87.650362,345,1,"THEFT","AUTOMOBILE"
41.750321,-87.607635,320,1,"VANDALISM","TO VEHICLE"
41.746961,-87.600211,290,1,"THEFT","AUTOMOBILE"
41.801112,-87.617723,270,1,"THEFT","$500 AND UNDER"
41.898235,-87.721284,263,1,"NARCOTICS","FORFEIT PROPERTY"
41.951361,-87.681106,255,1,"THEFT","$500 AND UNDER"
41.952938,-87.652073,242,1,"VANDALISM","TO RESIDENCE"
41.886229,-87.622316,240,1,"THEFT","OVER $500"
41.911125,-87.637933,240,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.843574,-87.659940,240,1,"THEFT","AUTOMOBILE"
41.742829,-87.619547,240,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.891410,-87.659493,225,1,"THEFT","OVER $500"
41.783453,-87.702046,214,1,"OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE"
41.900841,-87.632843,210,1,"VANDALISM","TO RESIDENCE"
41.985615,-87.702881,210,1,"THEFT","THEFT / RECOVERY - AUTOMOBILE"
41.887238,-87.763913,210,1,"VANDALISM","TO VEHICLE"
41.911900,-87.764307,203,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.883222,-87.625926,201,1,"VANDALISM","TO PROPERTY"
41.883222,-87.625926,201,1,"VANDALISM","TO PROPERTY"
41.829866,-87.613275,180,1,"VANDALISM","TO VEHICLE"
41.788786,-87.622316,177,1,"ASSAULT","AGGRAVATED OF A SENIOR CITIZEN"
41.789448,-87.662028,150,1,"VANDALISM","TO VEHICLE"
41.656331,-87.605130,150,1,"THEFT","FORCIBLE ENTRY"
41.924035,-87.646788,141,1,"VANDALISM","TO PROPERTY"
41.757614,-87.586115,141,1,"ASSAULT","SIMPLE"
41.692894,-87.661865,140,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.877482,-87.677319,130,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.769206,-87.573935,128,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.708222,-87.625944,126,1,"THEFT","AUTOMOBILE"
41.770812,-87.569902,125,1,"VANDALISM","TO PROPERTY"
41.881187,-87.684780,122,1,"THEFT","ARMED - HANDGUN"
41.761014,-87.628065,120,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.984420,-87.729695,120,1,"VANDALISM","TO VEHICLE"
41.791271,-87.664514,115,1,"VANDALISM","TO LAND"
41.757271,-87.631786,109,1,"THEFT","FORCIBLE ENTRY"
41.879954,-87.680166,105,1,"THEFT","AUTOMOBILE"
41.774269,-87.646254,90,1,"VANDALISM","TO VEHICLE"
41.778923,-87.706193,63,1,"VANDALISM","TO VEHICLE"
41.881349,-87.674526,60,1,"THEFT","OVER $500"
41.786511,-87.629062,60,1,"THEFT","OVER $500"
41.994967,-87.695891,60,1,"ASSAULT","SIMPLE"
41.782447,-87.660642,54,1,"OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD"
41.855834,-87.718807,51,1,"HOMICIDE","FIRST DEGREE MURDER"
41.940318,-87.644408,44,1,"THEFT","RETAIL THEFT"
41.937317,-87.692882,39,1,"VANDALISM","TO VEHICLE"
41.843453,-87.709886,35,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.709466,-87.633647,13,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.897331,-87.745862,10,1,"OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY"
41.897331,-87.745862,10,1,"NARCOTICS","POSSESS - METHAMPHETAMINE"
41.881050,-87.730588,5,1,"THEFT","STRONG ARM - NO WEAPON"
41.954715,-87.706818,0,1,"FRAUD","COMPUTER FRAUD"
41.844778,-87.724576,0,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.978366,-87.684369,0,1,"THEFT","AUTOMOBILE"
41.807971,-87.660089,0,1,"THEFT","$500 AND UNDER"
41.972768,-87.785510,0,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.893990,-87.702156,0,1,"THEFT","OVER $500"
41.782770,-87.655744,0,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.900195,-87.671078,0,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.729359,-87.661658,0,1,"THEFT","$500 AND UNDER"
41.975517,-87.729569,0,1,"THEFT","$500 AND UNDER"
41.880108,-87.647310,0,1,"THEFT","RETAIL THEFT"
41.730882,-87.582740,0,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.809058,-87.635238,1438,1,"THEFT","UNLAWFUL ENTRY"
42.012248,-87.687182,1429,1,"ASSAULT","SIMPLE"
41.768109,-87.628237,1425,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.801112,-87.617723,1420,1,"THEFT","ARMED - HANDGUN"
41.870860,-87.714382,1420,1,"ASSAULT","SIMPLE"
41.725068,-87.614223,1419,1,"VANDALISM","TO PROPERTY"
41.782202,-87.622179,1410,1,"THEFT","AUTOMOBILE"
41.758560,-87.562728,1396,1,"VANDALISM","TO PROPERTY"
41.772342,-87.718882,1395,1,"VANDALISM","TO PROPERTY"
41.765444,-87.626906,1395,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.879783,-87.723931,1395,1,"THEFT","$500 AND UNDER"
41.779112,-87.693696,1390,1,"NARCOTICS","POSSESS - COCAINE"
42.020045,-87.669490,1387,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.773901,-87.672910,1385,1,"THEFT","FROM BUILDING"
41.881944,-87.734204,1382,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.671426,-87.655097,1380,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.694755,-87.673889,1380,1,"THEFT","$500 AND UNDER"
41.809852,-87.662571,1380,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.965599,-87.720614,1380,1,"VANDALISM","TO VEHICLE"
41.679202,-87.674172,1380,1,"THEFT","$500 AND UNDER"
41.901007,-87.752069,1380,1,"THEFT","AUTOMOBILE"
41.771148,-87.688309,1365,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.968449,-87.784941,1362,1,"NARCOTICS","FOUND SUSPECT NARCOTICS"
41.822640,-87.690306,1359,1,"VANDALISM","TO LAND"
41.866229,-87.720936,1357,1,"ASSAULT","SIMPLE"
41.949333,-87.648472,1354,1,"THEFT","STRONG ARM - NO WEAPON"
41.827784,-87.672775,1350,1,"THEFT","OVER $500"
42.001746,-87.698531,1350,1,"ASSAULT","SIMPLE"
41.868217,-87.630453,1348,1,"THEFT","RETAIL THEFT"
41.884457,-87.676723,1335,1,"FRAUD","THEFT OF LOST / MISLAID PROPERTY"
41.796313,-87.580898,1320,1,"THEFT","OVER $500"
41.958710,-87.763023,1320,1,"THEFT","AUTOMOBILE"
41.998013,-87.708207,1320,1,"VANDALISM","TO PROPERTY"
41.891438,-87.669592,1320,1,"THEFT","AUTOMOBILE"
41.950597,-87.753402,1320,1,"THEFT","AUTOMOBILE"
41.827925,-87.680093,1320,1,"THEFT","OVER $500"
41.753774,-87.642903,1320,1,"THEFT","AUTOMOBILE"
41.749319,-87.613275,1320,1,"THEFT","AUTOMOBILE"
41.866161,-87.655507,1318,1,"OFFENSE INVOLVING CHILDREN","CHILD ABUSE"
41.654341,-87.604172,1300,1,"VANDALISM","TO PROPERTY"
41.722578,-87.662707,1295,1,"THEFT","RETAIL THEFT"
41.762376,-87.590374,1290,1,"VANDALISM","TO VEHICLE"
41.911125,-87.637933,1290,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.900558,-87.686964,1290,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.883171,-87.741651,1282,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.883171,-87.741651,1282,1,"NARCOTICS","FOUND SUSPECT NARCOTICS"
41.743811,-87.703445,1276,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.910075,-87.777678,1273,1,"THEFT","OVER $500"
41.997372,-87.786569,1270,1,"THEFT","UNLAWFUL ENTRY"
41.808501,-87.616563,1260,1,"FRAUD","ILLEGAL USE CASH CARD"
41.767570,-87.573892,1260,1,"THEFT","AUTOMOBILE"
41.968812,-87.649536,1260,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.930897,-87.697588,1260,1,"VANDALISM","TO VEHICLE"
41.886251,-87.761751,1260,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.883171,-87.741651,1260,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.983724,-87.691891,1260,1,"VANDALISM","TO VEHICLE"
41.750542,-87.647680,1260,1,"VANDALISM","TO PROPERTY"
41.958334,-87.673888,1255,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.760452,-87.657837,1255,1,"ASSAULT","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.927262,-87.646397,1254,1,"THEFT","$500 AND UNDER"
41.673211,-87.619032,1252,1,"THEFT","FORCIBLE ENTRY"
41.754593,-87.741529,1252,1,"THEFT","RETAIL THEFT"
41.909573,-87.750162,1251,1,"ASSAULT","SIMPLE"
41.879577,-87.712197,1250,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.769453,-87.608764,1250,1,"THEFT","OVER $500"
41.721699,-87.625396,1245,1,"NARCOTICS","POSSESS - CRACK"
41.949471,-87.691404,1245,1,"FRAUD","CREDIT CARD FRAUD"
41.695982,-87.596653,1235,1,"THEFT","RETAIL THEFT"
41.745889,-87.561282,1233,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.871563,-87.696039,1231,1,"NARCOTICS","POSSESS - CRACK"
41.745044,-87.590471,1230,1,"VANDALISM","TO VEHICLE"
41.886229,-87.622316,1230,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.784323,-87.661910,1230,1,"VANDALISM","TO PROPERTY"
41.992723,-87.783559,1225,1,"VANDALISM","TO PROPERTY"
41.743959,-87.543042,1221,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.777853,-87.772020,1221,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.976421,-87.904976,1217,1,"ASSAULT","SIMPLE"
41.738308,-87.562380,1215,1,"THEFT","$500 AND UNDER"
41.863562,-87.721438,1215,1,"THEFT","$500 AND UNDER"
41.882394,-87.627845,1214,1,"THEFT","RETAIL THEFT"
41.765444,-87.626906,1213,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.734888,-87.660607,1210,1,"VANDALISM","TO PROPERTY"
41.790424,-87.619115,1207,1,"ASSAULT","SIMPLE"
41.882394,-87.627845,1205,1,"THEFT","RETAIL THEFT"
41.790512,-87.736563,1202,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.765333,-87.627981,1200,1,"THEFT","AUTOMOBILE"
42.014722,-87.702792,1200,1,"THEFT","AUTOMOBILE"
41.814841,-87.711396,1200,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.881434,-87.761581,1200,1,"THEFT","OVER $500"
41.803907,-87.617421,1200,1,"THEFT","AUTOMOBILE"
41.840222,-87.631725,1200,1,"THEFT","FORCIBLE ENTRY"
41.756640,-87.663591,1200,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.990615,-87.683189,1195,1,"THEFT","RETAIL THEFT"
41.962527,-87.749345,1191,1,"OTHER OFFENSE","OTHER VEHICLE OFFENSE"
41.878588,-87.745806,1178,1,"NARCOTICS","SOLICIT NARCOTICS ON PUBLIC WAY"
41.674307,-87.621813,1177,1,"THEFT","FORCIBLE ENTRY"
41.992357,-87.681107,1177,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.770382,-87.663202,1176,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.878233,-87.686356,1170,1,"VANDALISM","TO PROPERTY"
41.949661,-87.651980,1170,1,"VANDALISM","TO PROPERTY"
41.946543,-87.714356,1170,1,"VANDALISM","TO VEHICLE"
41.779998,-87.629295,1170,1,"THEFT","OVER $500"
41.778341,-87.703122,1162,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.708476,-87.612581,1160,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.772336,-87.654006,1155,1,"OTHER OFFENSE","OTHER VEHICLE OFFENSE"
41.890336,-87.629616,1155,1,"THEFT","FROM BUILDING"
41.751693,-87.650130,1143,1,"THEFT","FROM BUILDING"
41.880186,-87.768532,1140,1,"OFFENSE INVOLVING CHILDREN","OTHER OFFENSE"
41.886039,-87.769961,1140,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.903727,-87.642598,1140,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.685486,-87.532856,1140,1,"THEFT","ATTEMPT - AUTOMOBILE"
41.852029,-87.732079,1140,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.894432,-87.696668,1140,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.785161,-87.620603,1140,1,"THEFT","AUTOMOBILE"
41.811082,-87.723706,1140,1,"ASSAULT","SIMPLE"
41.991336,-87.656851,1128,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.766804,-87.605620,1128,1,"FRAUD","THEFT OF LABOR / SERVICES"
41.868542,-87.639235,1125,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.942930,-87.756823,1123,1,"OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP"
41.852198,-87.674377,1114,1,"THEFT","RETAIL THEFT"
41.998110,-87.667896,1114,1,"ASSAULT","SIMPLE"
41.746280,-87.694282,1110,1,"THEFT","$500 AND UNDER"
41.962452,-87.755688,1110,1,"VANDALISM","TO VEHICLE"
41.739411,-87.664873,1110,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.853404,-87.690585,1110,1,"THEFT","AUTOMOBILE"
41.737668,-87.732454,1108,1,"ASSAULT","SIMPLE"
41.761847,-87.573718,1100,1,"OTHER OFFENSE","OTHER CRIME AGAINST PERSON"
41.801150,-87.619384,1095,1,"VANDALISM","TO VEHICLE"
41.878507,-87.635213,1092,1,"VANDALISM","TO LAND"
41.879570,-87.723188,1090,1,"THEFT","AUTOMOBILE"
41.831781,-87.641254,1080,1,"VANDALISM","TO VEHICLE"
41.874181,-87.667858,1080,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.968497,-87.781138,1080,1,"THEFT","THEFT / RECOVERY - AUTOMOBILE"
41.731640,-87.661726,1080,1,"THEFT","AUTOMOBILE"
41.882838,-87.702170,1080,1,"THEFT","OVER $500"
41.728042,-87.567423,1080,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.946730,-87.690016,1080,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.678238,-87.680734,1077,1,"THEFT","OVER $500"
41.782932,-87.615693,1070,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.702737,-87.535974,1067,1,"THEFT","ARMED - KNIFE / CUTTING INSTRUMENT"
41.683986,-87.614256,1065,1,"ASSAULT","SIMPLE"
41.921713,-87.655114,1065,1,"THEFT","OVER $500"
41.939060,-87.798152,1060,1,"THEFT","OVER $500"
41.972403,-87.654907,1050,1,"THEFT","$500 AND UNDER"
41.834691,-87.613706,1050,1,"VANDALISM","TO VEHICLE"
41.808501,-87.616563,1050,1,"VANDALISM","TO VEHICLE"
41.917764,-87.731473,1050,1,"VANDALISM","TO PROPERTY"
41.928071,-87.777077,1050,1,"FRAUD","THEFT OF LABOR / SERVICES"
41.761661,-87.558238,1050,1,"THEFT","$500 AND UNDER"
41.877242,-87.627659,1050,1,"ASSAULT","SIMPLE"
41.719125,-87.550222,1050,1,"VANDALISM","TO VEHICLE"
41.954509,-87.693239,1050,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.849798,-87.631943,1050,1,"THEFT","OVER $500"
41.896944,-87.624206,1043,1,"THEFT","RETAIL THEFT"
41.972845,-87.708600,1040,1,"FRAUD","THEFT OF LABOR / SERVICES"
41.894946,-87.754875,1032,1,"THEFT","RETAIL THEFT"
41.998734,-87.660613,1031,1,"THEFT","RETAIL THEFT"
41.931028,-87.655831,1023,1,"THEFT","$500 AND UNDER"
41.868385,-87.639230,1022,1,"THEFT","RETAIL THEFT"
41.923259,-87.703447,1020,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.938408,-87.833662,1020,1,"THEFT","$500 AND UNDER"
41.713186,-87.623648,1020,1,"VANDALISM","TO PROPERTY"
41.848174,-87.646521,1020,1,"THEFT","AUTOMOBILE"
42.017108,-87.668847,1020,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.746847,-87.654378,1020,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.919254,-87.726620,1019,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
42.017108,-87.668847,1017,1,"ASSAULT","SIMPLE"
41.910049,-87.712236,1012,1,"FRAUD","FORGERY"
41.797886,-87.675671,1009,1,"OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD"
41.808574,-87.668028,1005,1,"PUBLIC PEACE VIOLATION","BOMB THREAT"
41.870922,-87.709215,1005,1,"FRAUD","DECEPTIVE COLLECTION PRACTICES"
41.859825,-87.720108,1002,1,"THEFT","STRONG ARM - NO WEAPON"
41.703471,-87.622799,1002,1,"VANDALISM","TO PROPERTY"
41.947857,-87.664034,1001,1,"THEFT","RETAIL THEFT"
41.703471,-87.622799,1000,1,"THEFT","STRONG ARM - NO WEAPON"
41.884498,-87.625879,1000,1,"THEFT","FROM BUILDING"
41.880587,-87.706110,1000,1,"ASSAULT","SIMPLE"
41.707062,-87.631483,1000,1,"THEFT","AUTOMOBILE"
41.770392,-87.628296,996,1,"THEFT","UNLAWFUL ENTRY"
41.867791,-87.697160,996,1,"ASSAULT","AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT"
41.851912,-87.694623,995,1,"THEFT","RETAIL THEFT"
41.893643,-87.755552,992,1,"OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS"
41.751776,-87.736581,990,1,"ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.932145,-87.644731,982,1,"THEFT","RETAIL THEFT"
41.958899,-87.665654,977,1,"THEFT","FROM BUILDING"
41.932785,-87.645673,975,1,"THEFT","RETAIL THEFT"
41.750205,-87.622976,966,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.929221,-87.644855,965,1,"THEFT","FROM BUILDING"
41.905471,-87.726387,965,1,"THEFT","ARMED - HANDGUN"
41.744454,-87.657221,964,1,"THEFT","$500 AND UNDER"
41.760161,-87.583520,960,1,"ASSAULT","SIMPLE"
